fiscal_year_be,park_name_x,office,month_th,visitors,month_num,calendar_year_be,calendar_year_ce,date,park_key,park_key_final,park_name_y,min_rain,max_rain,avg_rain
2563,ภูเก้า-ภูพานคำ,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ก.ย.,350,9,2563,2020,2020-09-01,ภูเก้า-ภูพานคำ,ภูเก้า-ภูพานคำ,ภูเก้า-ภูพานคำ,132.0299988,232.1300049,174.5264242
2563,ภูเรือ,สำนักบริหารพื้นที่อนุรักษ์ที่ 8,ก.ย.,8391,9,2563,2020,2020-09-01,ภูเรือ,ภูเรือ,ภูเรือ,174.3600006,232.4299927,199.8774829
2563,ภูเวียง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8,ก.ย.,3286,9,2563,2020,2020-09-01,ภูเวียง,ภูเวียง,ภูเวียง,174.9799957,294.3800049,250.5559025
2563,ภูแลนคา,สำนักบริหารพื้นที่อนุรักษ์ที่ 7,ก.ย.,7320,9,2563,2020,2020-09-01,ภูแลนคา,ภูแลนคา,ภูแลนคา,146.7899933,305.5100098,234.1325858
2563,รามคำแหง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,ก.ย.,1704,9,2563,2020,2020-09-01,รามคำแหง,รามคำแหง,รามคำแหง,138.7299957,234.5700073,198.1672485
2563,ลานสาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,ก.ย.,1995,9,2563,2020,2020-09-01,ลานสาง,ลานสาง,ลานสาง,101.8499985,448.1700134,262.8534825
2563,ลำคลองงู,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ก.ย.,0,9,2563,2020,2020-09-01,ลำคลองงู,ลำคลองงู,ลำคลองงู,184.8800049,366.5100098,282.6438891
2563,ลำน้ำกก,สำนักบริหารพื้นที่อนุรักษ์ที่ 15,ก.ย.,3894,9,2563,2020,2020-09-01,ลำน้ำกก,ลำน้ำกก,ลำน้ำกก,101.7799988,242.4900055,200.7220143
2563,ลำน้ำกระบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.ย.,1319,9,2563,2020,2020-09-01,ลำน้ำกระบุรี,ลำน้ำกระบุรี,ลำน้ำกระบุรี,257.8099976,714.9400024,477.4519194
2563,ลำน้ำน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ก.ย.,1492,9,2563,2020,2020-09-01,ลำน้ำน่าน,ลำน้ำน่าน,ลำน้ำน่าน,156.4900055,231.4799957,195.9875041
2563,ศรีน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,ก.ย.,5885,9,2563,2020,2020-09-01,ศรีน่าน,ศรีน่าน,ศรีน่าน,128.3800049,207.5299988,159.5034874
2563,ศรีพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.ย.,693,9,2563,2020,2020-09-01,ศรีพังงา,ศรีพังงา,ศรีพังงา,403.0,765.2000122,586.942177
2563,ศรีลานนา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.ย.,4374,9,2563,2020,2020-09-01,ศรีลานนา,ศรีลานนา,ศรีลานนา,0.529999971,249.1300049,138.9132392
2563,ศรีสัชนาลัย,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,ก.ย.,0,9,2563,2020,2020-09-01,ศรีสัชนาลัย,ศรีสัชนาลัย,ศรีสัชนาลัย,138.7299957,234.5700073,198.1672485
2563,สันกาลาคีรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 6,ก.ย.,164,9,2563,2020,2020-09-01,สันกาลาคีรี,สันกาลาคีรี,สันกาลาคีรี,119.7200012,338.1799927,223.5299716
2563,สาละวิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,ก.ย.,0,9,2563,2020,2020-09-01,สาละวิน,สาละวิน,สาละวิน,73.0,155.8200073,97.9045536
2563,สิรินาถ,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.ย.,748,9,2563,2020,2020-09-01,สิรินาถ,สิรินาถ,สิรินาถ,399.3200073,606.3900146,489.1158829
2563,หมู่เกาะชุมพร,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.ย.,4985,9,2563,2020,2020-09-01,หมู่เกาะชุมพร,หมู่เกาะชุมพร,หมู่เกาะชุมพร,192.3999939,670.9500122,321.8913363
2563,หมู่เกาะช้าง,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ก.ย.,9040,9,2563,2020,2020-09-01,หมู่เกาะช้าง,หมู่เกาะช้าง,หมู่เกาะช้าง,528.1300049,630.6300049,578.3624805
2563,หมู่เกาะระนอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.ย.,39,9,2563,2020,2020-09-01,หมู่เกาะระนอง,หมู่เกาะระนอง,หมู่เกาะระนอง,257.8099976,714.9400024,477.4519194
2563,หมู่เกาะลันตา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.ย.,2551,9,2563,2020,2020-09-01,หมู่เกาะลันตา,หมู่เกาะลันตา,หมู่เกาะลันตา,277.5799866,485.1000061,340.7657305
2563,หมู่เกาะสิมิลัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.ย.,0,9,2563,2020,2020-09-01,หมู่เกาะสิมิลัน,หมู่เกาะสิมิลัน,หมู่เกาะสิมิลัน,403.0,765.2000122,586.942177
2563,หมู่เกาะสุรินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.ย.,0,9,2563,2020,2020-09-01,หมู่เกาะสุรินทร์,หมู่เกาะสุรินทร์,หมู่เกาะสุรินทร์,403.0,765.2000122,586.942177
2563,หมู่เกาะอ่างทอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ก.ย.,1516,9,2563,2020,2020-09-01,หมู่เกาะอ่างทอง,หมู่เกาะอ่างทอง,หมู่เกาะอ่างทอง,61.27999878,576.3400269,257.6954426
2563,หมู่เกาะเภตรา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.ย.,10531,9,2563,2020,2020-09-01,หมู่เกาะเภตรา,หมู่เกาะเภตรา,หมู่เกาะเภตรา,237.4299927,311.0400085,275.3886757
2563,หาดขนอม-หมู่เกาะทะเลใต้,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.ย.,18576,9,2563,2020,2020-09-01,หาดขนอม-หมู่เกาะทะเลใต้,หาดขนอม-หมู่เกาะทะเลใต้,หาดขนอม-หมู่เกาะทะเลใต้,0.100000001,362.4200134,244.1471629
2563,หาดนพรัตน์ธารา-หมู่เกาะพีพี,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.ย.,23951,9,2563,2020,2020-09-01,หาดนพรัตน์ธารา-หมู่เกาะพีพี,หาดนพรัตน์ธารา-หมู่เกาะพีพี,หาดนพรัตน์ธารา-หมู่เกาะพีพี,277.5799866,485.1000061,340.7657305
2563,หาดวนกร,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ก.ย.,4621,9,2563,2020,2020-09-01,หาดวนกร,หาดวนกร,หาดวนกร,119.7099991,251.1499939,159.6266955
2563,หาดเจ้าไหม,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.ย.,3949,9,2563,2020,2020-09-01,หาดเจ้าไหม,หาดเจ้าไหม,หาดเจ้าไหม,225.8899994,339.25,285.2550602
2563,ห้วยน้ำดัง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.ย.,4008,9,2563,2020,2020-09-01,ห้วยน้ำดัง,ห้วยน้ำดัง,ห้วยน้ำดัง,0.529999971,249.1300049,138.9132392
2563,ออบขาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.ย.,0,9,2563,2020,2020-09-01,ออบขาน,ออบขาน,ออบขาน,0.529999971,249.1300049,138.9132392
2563,ออบหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ก.ย.,2575,9,2563,2020,2020-09-01,ออบหลวง,ออบหลวง,ออบหลวง,0.529999971,249.1300049,138.9132392
2563,อ่าวพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ก.ย.,15633,9,2563,2020,2020-09-01,อ่าวพังงา,อ่าวพังงา,อ่าวพังงา,403.0,765.2000122,586.942177
2563,อ่าวมะนาว-เขาตันหยง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,ก.ย.,1333,9,2563,2020,2020-09-01,อ่าวมะนาว-เขาตันหยง,อ่าวมะนาว-เขาตันหยง,อ่าวมะนาว-เขาตันหยง,236.8300018,292.7900085,264.9987447
2563,อ่าวสยาม,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ก.ย.,511,9,2563,2020,2020-09-01,อ่าวสยาม,อ่าวสยาม,อ่าวสยาม,119.7099991,251.1499939,159.6266955
2563,เขลางค์บรรพต,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,ก.ย.,75,9,2563,2020,2020-09-01,เขลางค์บรรพต,เขลางค์บรรพต,เขลางค์บรรพต,80.69000244,226.9799957,161.6109251
2563,เขาคิชฌกูฎ,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ก.ย.,4688,9,2563,2020,2020-09-01,เขาคิชฌกูฎ,เขาคิชฌกูฎ,เขาคิชฌกูฎ,302.7200012,735.6599731,469.2516423
2563,เขาค้อ,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ก.ย.,2945,9,2563,2020,2020-09-01,เขาค้อ,เขาค้อ,เขาค้อ,100.1500015,353.5700073,210.4331996
2563,เขาชะเมา-เขาวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ก.ย.,7900,9,2563,2020,2020-09-01,เขาชะเมา-เขาวง,เขาชะเมา-เขาวง,เขาชะเมา-เขาวง,247.8800049,623.4299927,401.0025336
